2022-05-23 01:01:29.885  WARN 7492 --- [http-nio-8080-exec-2] .w.s.m.s.DefaultHandlerExceptionResolver : Resolved [org.springframework.validation.BindException: org.springframework.validation.BeanPropertyBindingResult: 1 errors<EOL>Field error in object 'bookmarkDto' on field 'userSeq': rejected value [undefined]; codes [typeMismatch.bookmarkDto.userSeq,typeMismatch.userSeq,typeMismatch.int,typeMismatch]; arguments [org.springframework.context.support.DefaultMessageSourceResolvable: codes [bookmarkDto.userSeq,userSeq]; arguments []; default message [userSeq]]; default message [Failed to convert property value of type 'java.lang.String' to required type 'int' for property 'userSeq'; nested exception is java.lang.NumberFormatException: For input string: "undefined"]]
2022-05-23 01:37:02.213  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68611 1 false
2022-05-23 01:37:02.214  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68609 1 false
2022-05-23 01:37:02.215  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68017 1 false
2022-05-23 01:37:02.217  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68011 1 false
2022-05-23 01:37:02.219  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 68003 1 true
2022-05-23 01:37:02.221  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66884 1 true
2022-05-23 01:37:02.223  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66879 1 false
2022-05-23 01:37:02.224  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66869 1 false
2022-05-23 01:37:02.225  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66864 1 false
2022-05-23 01:37:02.226  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66502 1 false
2022-05-23 01:37:02.227  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66480 1 false
2022-05-23 01:37:02.228  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66024 1 true
2022-05-23 01:37:02.229  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 66023 1 false
2022-05-23 01:37:02.230  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 65492 1 false
2022-05-23 01:37:02.231  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 65491 1 false
2022-05-23 01:37:02.233  INFO 7492 --- [http-nio-8080-exec-1] c.s.happyhouse.service.HouseServiceImpl  : 65334 1 true
2022-05-23 01:37:08.318  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68863 1 false
2022-05-23 01:37:08.320  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68618 1 false
2022-05-23 01:37:08.323  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68615 1 false
2022-05-23 01:37:08.326  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68611 1 false
2022-05-23 01:37:08.327  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68609 1 false
2022-05-23 01:37:08.329  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68017 1 false
2022-05-23 01:37:08.330  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68011 1 false
2022-05-23 01:37:08.332  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 68003 1 true
2022-05-23 01:37:08.334  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66884 1 true
2022-05-23 01:37:08.335  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66879 1 false
2022-05-23 01:37:08.336  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66869 1 false
2022-05-23 01:37:08.338  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66864 1 false
2022-05-23 01:37:08.341  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66502 1 false
2022-05-23 01:37:08.341  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66480 1 false
2022-05-23 01:37:08.343  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66024 1 true
2022-05-23 01:37:08.344  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 66023 1 false
2022-05-23 01:37:08.345  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 65492 1 false
2022-05-23 01:37:08.346  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 65491 1 false
2022-05-23 01:37:08.347  INFO 7492 --- [http-nio-8080-exec-2] c.s.happyhouse.service.HouseServiceImpl  : 65334 1 true
2022-05-23 01:37:10.611  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68863 1 false
2022-05-23 01:37:10.613  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68618 1 false
2022-05-23 01:37:10.614  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68615 1 false
2022-05-23 01:37:10.617  INFO 7492 --- [http-nio-8080-exec-6] c.s.happyhouse.service.HouseServiceImpl  : 68611 1 false
